optimizer,epoch,particle,trace,det,logdet,maxeig,mineig,eigval_coef_var,log_eigval_coef_var,log_maxeig,log_mineig
muon10p,15,8,138.68397623300552,4367782.139386507,15.28976620733738,45.09722,0.794591,0.7382037,-0.3035355,3.8088207,-0.22992776
muon10p,15,9,133.8885129392147,2203466.6389346253,14.605542480945587,45.016083,0.4976972,0.75371313,-0.28274345,3.8070197,-0.6977634
muon10p,15,10,133.46540224552155,4736509.0519852815,15.37081104516983,44.91077,1.1577693,0.7540631,-0.28227916,3.8046777,0.14649516
muon10p,15,11,136.76816833019257,6764418.691220193,15.727186739444733,45.004814,1.4967264,0.7458791,-0.29319176,3.8067694,0.40328032
muon10p,15,12,141.86476111412048,14027892.672109986,16.456558108329773,47.417698,2.7591922,0.7326369,-0.311105,3.8589954,1.014938
muon10p,15,13,131.73089492321014,3897675.2779708877,15.175890956074,45.03539,1.0586575,0.7823752,-0.24542086,3.8074486,0.057001624
muon10p,15,14,142.47852182388306,3267934.950193782,14.999668836593628,45.26227,0.5855403,0.7329458,-0.31068352,3.8124738,-0.53522027
muon10p,15,15,136.8626567721367,4920010.112439203,15.408821464487119,45.366383,0.99965733,0.7458338,-0.29325247,3.8147714,-0.0003427258
muon10p,15,16,137.1673504114151,5304308.449587639,15.48402987420559,44.275036,1.1571933,0.72312313,-0.32417578,3.790421,0.14599751
muon10p,15,17,140.70871710777283,6232715.955440285,15.64532282948494,46.8399,1.1457803,0.7418791,-0.298569,3.8467355,0.1360859
muon10p,15,18,138.95383739471436,3508991.692805835,15.07083922624588,49.107044,0.76923895,0.79488933,-0.22955237,3.8940024,-0.2623536
muon10p,15,19,132.97820162773132,3839038.634207814,15.16073249373585,45.959644,1.0108821,0.78998727,-0.23573843,3.8277638,0.010823355
muon10p,16,1,139.52449768781662,4400663.366732283,15.297265872359276,48.25394,0.83062524,0.78006077,-0.24838343,3.8764775,-0.18557657
muon10p,16,2,146.29938578605652,8844521.687834041,15.995308995246887,49.050385,1.5979354,0.75798005,-0.2770982,3.892848,0.46871245
muon10p,16,3,138.9881136417389,4605086.338022926,15.342672199010849,49.159615,1.1999147,0.8125224,-0.20761177,3.8950725,0.18225047
muon10p,16,4,141.53288415074348,2299716.7983117145,14.648296654224396,48.38108,0.427094,0.7904061,-0.2352084,3.879109,-0.8507511
muon10p,16,5,141.12630915641785,7168150.441462027,15.785158306360245,47.275925,1.3574727,0.75713766,-0.27821022,3.8560011,0.30562463
muon10p,16,6,143.70820903778076,8869026.096321408,15.998075515031815,47.464123,1.4631109,0.73845905,-0.30318964,3.8599741,0.38056496
muon10p,16,7,143.9270689189434,2659272.597213617,14.79356336593628,50.037857,0.46901008,0.7989651,-0.22443803,3.9127798,-0.757131
muon10p,16,8,144.16046404838562,4958563.89075681,15.416626960039139,47.898846,0.7294729,0.75020134,-0.2874137,3.8690915,-0.3154331
muon10p,16,9,142.4038674235344,2993154.231575478,14.911838412284851,48.296127,0.5107972,0.76055753,-0.27370352,3.8773513,-0.6717826
muon10p,16,10,144.19670808315277,9425842.009051194,16.05896571278572,47.753067,1.5168914,0.7373653,-0.30467182,3.8660433,0.41666308
muon10p,16,11,150.4923758506775,12116007.104156133,16.310038208961487,48.121754,1.6726723,0.72403914,-0.32290983,3.8737342,0.51442254
muon10p,16,12,150.7448492050171,19345492.4041741,16.7779700756073,50.646576,2.7769055,0.73533565,-0.30742827,3.9248717,1.0213372
muon10p,16,13,143.9292664527893,7597715.185911129,15.843358129262924,47.920895,1.3052855,0.7571185,-0.27823544,3.8695517,0.26642177
muon10p,16,14,149.32214397192,4852445.100428515,15.394993215799332,48.27408,0.69057316,0.7433883,-0.29653677,3.8768947,-0.3702334
muon10p,16,15,145.5094599723816,6691496.887838248,15.71634813817218,48.51944,1.0064969,0.7483704,-0.28985727,3.8819644,0.0064758924
muon10p,16,16,142.3455731868744,6147493.005984517,15.63155496865511,47.500546,1.1175101,0.7472574,-0.29134554,3.8607411,0.111103065
muon10p,16,17,154.05882012844086,13849110.437259037,16.443731725215912,49.494915,1.5098499,0.70949095,-0.34320757,3.90187,0.41201025
muon10p,16,18,148.83282101154327,7206093.18744218,15.790437683463097,52.27886,1.1451207,0.7853563,-0.2416178,3.956592,0.13551007
muon10p,16,19,145.7126237154007,8096234.075143233,15.906909555196762,48.913414,1.2867643,0.7611293,-0.272952,3.8900516,0.25213072
muon10p,17,1,149.0476200580597,7825259.952023574,15.872867628932,51.13261,1.0318348,0.76863456,-0.26313964,3.9344225,0.031338617
muon10p,17,2,154.82769894599915,12953463.336400017,16.376873910427094,51.95466,1.7722566,0.757339,-0.27794427,3.9503715,0.57225364
muon10p,17,3,145.42922592163086,5409663.742840099,15.503697693347931,51.60976,1.099935,0.8167462,-0.20242691,3.9437108,0.09525114
muon10p,17,4,149.37068182229996,3197333.627104686,14.977827787399292,51.3447,0.45249993,0.7915475,-0.23376542,3.9385617,-0.7929677
muon10p,17,5,153.21104395389557,14027253.790478328,16.45651262998581,50.63644,1.674348,0.73958457,-0.30166665,3.9246714,0.51542383
muon10p,17,6,154.80419433116913,12740999.87275826,16.360335737466812,51.018654,1.4435948,0.7347343,-0.30824634,3.9321914,0.3671364
muon10p,17,7,153.36999040842056,5022573.477328701,15.42945310473442,53.128143,0.6215101,0.79007816,-0.23562337,3.9727068,-0.47560313
muon10p,17,8,153.74533343315125,7753176.280709636,15.863613352179527,50.6156,0.804477,0.7405766,-0.30032617,3.92426,-0.21756293
muon10p,17,9,152.3290046453476,5924706.307376812,15.594641596078873,51.0136,0.7210058,0.7492472,-0.28868634,3.9320922,-0.32710811
muon10p,17,10,154.37603652477264,14405600.661713395,16.48312747478485,51.099052,1.6480817,0.7347068,-0.30828372,3.933766,0.49961197
muon10p,17,11,158.44316744804382,14620431.67996828,16.497930496931076,51.02672,1.5366108,0.7274822,-0.31816572,3.9323494,0.42957923
muon10p,17,12,158.48284935951233,23112876.224078804,16.95590054988861,54.180695,2.6381304,0.75210416,-0.28488046,3.9923246,0.9700705
muon10p,17,13,149.9509835243225,9682985.028524293,16.08588072657585,50.974995,1.3362937,0.77468264,-0.25530183,3.9313352,0.28989992
muon10p,17,14,159.3500475883484,5978708.899233959,15.603715062141418,51.458565,0.6003423,0.7406141,-0.30027553,3.9407768,-0.51025534
muon10p,17,15,160.00487637519836,13823907.032283362,16.441910192370415,51.765385,1.2401569,0.72267747,-0.3247922,3.9467218,0.2152379
muon10p,17,16,152.1356234550476,11049101.775299449,16.217859834432602,50.375008,1.3802671,0.7350091,-0.30787244,3.919495,0.32227704
muon10p,17,17,159.67507147789001,16412999.378847174,16.613584220409393,52.826664,1.606322,0.7335845,-0.30981246,3.967016,0.4739471
muon10p,17,18,155.25728392601013,8944699.9969668,16.00657184422016,55.263786,1.1908495,0.801168,-0.22168459,4.012118,0.17466696
muon10p,17,19,151.5184165239334,12133560.023676036,16.31148600578308,51.755234,1.6717731,0.7751158,-0.25474286,3.9465256,0.5138848
muon10p,18,1,153.92177391052246,9143970.078790555,16.02860516309738,53.34063,1.04848,0.78229314,-0.24552572,3.9766984,0.047341526
muon10p,18,2,169.0661199092865,23702405.441965383,16.98108744621277,54.896107,2.0226676,0.7316841,-0.31240648,4.0054426,0.7044172
muon10p,18,3,152.36878490447998,6933330.022800403,15.751850731670856,54.53804,1.1252193,0.8251812,-0.19215229,3.9988985,0.117977984
muon10p,18,4,158.10778626799583,4186972.5035788794,15.247488677501678,54.375885,0.43399963,0.79251444,-0.23254454,3.995921,-0.8347116
muon10p,18,5,161.5245224237442,20167948.28794094,16.819605231285095,53.613785,1.8558193,0.74516106,-0.2941549,3.9818063,0.6183263
muon10p,18,6,159.81504726409912,14459053.189746244,16.486831456422806,53.64945,1.4224882,0.754742,-0.28137928,3.9824712,0.3524076
muon10p,18,7,160.92381232976913,6803496.246893202,15.732946991920471,56.031353,0.6572189,0.7943869,-0.23018464,4.0259113,-0.41973817
muon10p,18,8,162.99553966522217,13145107.311376197,16.39156038314104,53.68631,1.0170202,0.73984534,-0.30131412,3.983158,0.016877003
muon10p,18,9,159.00426799058914,5672565.162745298,15.551152110099792,53.96888,0.5819643,0.7647632,-0.26818907,3.9884076,-0.5413462
muon10p,18,10,161.84148061275482,21295238.785421513,16.87399423122406,54.2083,1.8731335,0.7404195,-0.30053836,3.992834,0.6276127
muon10p,18,11,162.88568592071533,14629459.79565531,16.498548060655594,54.019943,1.3738475,0.7504734,-0.28705108,3.9893534,0.31761518
muon10p,18,12,174.0372040271759,53106988.120657206,17.787819266319275,57.43414,3.560251,0.71320546,-0.33798575,4.0506387,1.2698311
muon10p,18,13,164.81370759010315,15018202.071877023,16.52477338910103,54.011242,1.1561201,0.73740476,-0.30461833,3.9891922,0.14506963
muon10p,18,14,167.18756091594696,7094037.282575471,15.774765312671661,54.06021,0.5739778,0.74364376,-0.29619318,3.9900985,-0.5551645
muon10p,18,15,170.60563027858734,17770205.73005986,16.693033933639526,54.578247,1.1083301,0.71474785,-0.33582547,3.9996355,0.10285449
muon10p,18,16,161.52694582939148,11511042.694663307,16.258817318826914,53.46133,1.0516346,0.73705584,-0.3050916,3.9789586,0.050345663
muon10p,18,17,167.97559905052185,23099447.29465219,16.95531940460205,56.284264,1.837949,0.74705404,-0.29161775,4.030415,0.6086503
muon10p,18,18,165.1997377872467,13461173.655905103,16.41532038152218,58.8591,1.2553017,0.7972357,-0.22660486,4.0751467,0.22737597
muon10p,18,19,164.39720904827118,21583902.07083186,16.887458503246307,54.665825,1.8969682,0.7510122,-0.28633335,4.001239,0.64025694
muon10p,19,1,164.45645201206207,13593079.932592511,16.425071351230145,56.524994,1.0983711,0.7723511,-0.25831607,4.0346828,0.09382831
muon10p,19,2,177.3648784160614,31066873.507429235,17.25165283679962,58.677204,2.107158,0.74386126,-0.29590076,4.0720515,0.7453401
muon10p,19,3,159.80924320220947,9557758.542991053,16.072864070534706,57.636562,1.2346549,0.83195907,-0.18397205,4.0541573,0.21079148
muon10p,19,4,165.82020771503448,4181702.0648966804,15.24622917175293,57.349762,0.3378688,0.7946054,-0.22990969,4.0491686,-1.0850976
muon10p,19,5,171.57390940189362,23530241.136899717,16.97379720211029,56.663925,1.5653621,0.74084747,-0.29996052,4.037138,0.44811714
muon10p,19,6,167.87414586544037,23735355.5331229,16.9824760556221,56.135494,1.8898863,0.7559077,-0.279836,4.027768,0.63651663
muon10p,19,7,168.3319851756096,10278622.758215671,16.145576894283295,58.84685,0.83734816,0.80023783,-0.2228463,4.0749383,-0.17751533
muon10p,19,8,170.81112265586853,16569813.094928447,16.623093208298087,56.922607,1.0311582,0.7499814,-0.28770685,4.0416927,0.030682644
muon10p,19,9,169.19012039899826,11402279.729991883,16.249323770403862,56.64464,0.8315093,0.75034237,-0.28722566,4.0367975,-0.18451281
muon10p,19,10,169.16441369056702,27284968.792709514,17.121846556663513,57.78848,2.0855138,0.75570095,-0.28010955,4.0567894,0.7350153
muon10p,19,11,169.20679664611816,16609720.803269073,16.6254985332489,56.905445,1.2997952,0.76196563,-0.2718538,4.041391,0.26220667
muon10p,19,12,180.05469131469727,63803451.306995474,17.971317768096924,60.71638,3.7433095,0.7319153,-0.3120905,4.1062136,1.3199701
muon10p,19,13,176.17369055747986,25320645.844176114,17.0471308529377,57.039513,1.3921053,0.7250891,-0.32146078,4.043744,0.33081725
muon10p,19,14,176.74355256557465,9512206.508591127,16.068086326122284,57.142548,0.58002746,0.74067,-0.30020007,4.045549,-0.5446798
muon10p,19,15,180.25772440433502,25497251.15701607,17.054081350564957,57.777092,1.2519819,0.7185973,-0.33045417,4.0565925,0.22472778
muon10p,19,16,173.0387303829193,22163525.179827586,16.913958251476288,55.980217,1.3594224,0.7145623,-0.3360851,4.024998,0.30705994
muon10p,19,17,178.0942188501358,32614044.509596504,17.300253570079803,59.018097,1.9056488,0.7401866,-0.30085298,4.077844,0.64482254
muon10p,19,18,174.07650864124298,21278795.454486955,16.873221576213837,61.679527,1.5149318,0.79116446,-0.23424943,4.121952,0.4153704
muon10p,19,19,167.49558281898499,25562530.575491477,17.056638419628143,57.371887,2.1589043,0.7747376,-0.25523087,4.0495543,0.7696008
muon10p,20,1,171.17259687185287,14748861.295098746,16.50667614210397,59.440678,0.989747,0.78532386,-0.2416591,4.0849786,-0.010305936
muon10p,20,2,187.33665871620178,41138414.42900749,17.532452881336212,61.464058,2.011553,0.7374471,-0.30456093,4.1184525,0.6989071
muon10p,20,3,171.17936980724335,16998119.71558612,16.648613810539246,60.262085,1.4215955,0.8037309,-0.21849075,4.0987034,0.35177982
muon10p,20,4,176.20877504348755,6997410.978491519,15.761050999164581,60.43979,0.40914583,0.7848678,-0.24223995,4.101648,-0.8936836
muon10p,20,5,179.3178344964981,33075666.032166477,17.314308166503906,59.652523,1.7343508,0.7423617,-0.29791862,4.0885363,0.5506332
muon10p,20,6,177.14015889167786,27778413.43480427,17.13976952433586,59.472908,1.6367662,0.75498307,-0.28105995,4.0855207,0.49272248
muon10p,20,7,173.2895383834839,13231389.951935126,16.398102769628167,61.66286,0.97528076,0.8195815,-0.19896142,4.1216817,-0.025029888
muon10p,20,8,179.9144880771637,24313625.438853472,17.006547316908836,59.679634,1.1457226,0.7425767,-0.2976291,4.0889907,0.13603555
muon10p,20,9,177.0828413963318,15161442.418769097,16.534266233444214,59.31104,0.85739994,0.7481708,-0.29012394,4.0827956,-0.1538508
muon10p,20,10,179.70593905448914,39888609.61593456,17.50160127878189,60.61586,2.1493585,0.74357784,-0.29628184,4.1045566,0.76516944
muon10p,20,11,178.15069437026978,27464366.09350447,17.128400206565857,60.050083,1.6275253,0.7570133,-0.2783744,4.095179,0.48706067
muon10p,20,12,186.14585876464844,75117574.03014417,18.134565114974976,63.355648,3.634673,0.73985744,-0.30129775,4.148764,1.2905192
muon10p,20,13,182.46884179115295,29762997.335175227,17.208776652812958,59.74594,1.4200356,0.734876,-0.30805352,4.0901012,0.35068196
muon10p,20,14,183.9246619939804,14171476.528751893,16.466741740703583,60.733017,0.722474,0.7512063,-0.28607497,4.1064873,-0.3250739
muon10p,20,15,188.79819118976593,31009126.72218648,17.249792471528053,60.646378,1.1335069,0.7154641,-0.33482382,4.10506,0.12531628
muon10p,20,16,181.93677020072937,33921059.337818086,17.339546620845795,59.155407,1.6011913,0.7158521,-0.33428174,4.080168,0.4707479
muon10p,20,17,183.1621081829071,34220509.52099015,17.34833598136902,61.587383,1.7434452,0.75546384,-0.28042337,4.120457,0.55586314
muon10p,20,18,181.7660415172577,27885345.114502676,17.143611431121826,64.29972,1.6172836,0.7883793,-0.23777595,4.163555,0.48074794
muon10p,20,19,173.81621551513672,30412032.723243885,17.230348587036133,59.920464,2.2169938,0.7873534,-0.23907809,4.093018,0.7961521
10p,1,1,437.2326309606433,239.88295432429084,5.4801510870456696,408.61987,0.068812765,2.063875,0.7245853,6.0127854,-2.676366
10p,1,2,379.54431088268757,165.30232934520527,5.107776165008545,357.8645,0.1397856,2.085337,0.73493046,5.8801546,-1.9676454
10p,1,3,623.9897524639964,1296.4078856386623,7.167352557182312,584.6213,0.10493975,2.0700197,0.72755814,6.370964,-2.2543688
10p,1,4,688.7777604162693,5505.482491666419,8.613499641418457,652.85394,0.2975988,2.0981872,0.7410737,6.4813533,-1.212009
10p,1,5,558.8851711302996,2754.7846236367704,7.92109465226531,526.8373,0.20246881,2.0845525,0.73455423,6.266892,-1.5971694
10p,1,6,710.8576248586178,1408.257321532663,7.250108361244202,679.0816,0.1417332,2.117678,0.7503202,6.5207415,-1.9538089
10p,1,7,440.31204252690077,262.9307507810906,5.571890652179718,413.26694,0.06833833,2.0740535,0.72950494,6.0240936,-2.6832845
10p,1,8,697.6561646461487,713.3647830773575,6.569993257522583,671.37646,0.19201007,2.1361012,0.7589823,6.5093303,-1.6502074
10p,1,9,826.1915360987186,9664.494590442462,9.176214098930359,790.0797,0.34133837,2.1201167,0.75147116,6.672134,-1.0748811
10p,1,10,998.2839186191559,19248.57543651194,9.865192711353302,952.8484,0.4392817,2.1156416,0.7493581,6.859456,-0.8226144
10p,1,11,562.6649682819843,381.4492064594762,5.943977653980255,538.20593,0.13351396,2.1209033,0.7518421,6.2882414,-2.0135493
10p,1,12,766.9438552260399,201.42307781045372,5.3054075837135315,749.49133,0.14910261,2.1754177,0.77722067,6.619395,-1.9031205
10p,1,13,761.9283003807068,6595.500000411812,8.794143229722977,722.18054,0.19648042,2.0981038,0.741034,6.5822754,-1.6271925
10p,1,14,816.507816195488,1305.6272147488403,7.1744392812252045,782.72766,0.043649673,2.1263528,0.75440824,6.662785,-3.1315594
10p,1,15,751.1278492808342,19832.64237134871,9.895084112882614,702.56995,0.3114434,2.0654335,0.7253401,6.5547447,-1.1665378
10p,1,16,460.91532449424267,111.3278488668745,4.7124791741371155,442.71542,0.12342326,2.131259,0.75671285,6.092927,-2.0921357
10p,1,17,731.7534683048725,2724.7363693342445,7.91012716293335,694.1063,0.16924164,2.1001823,0.7420242,6.5426254,-1.7764277
10p,1,18,770.804403796792,4195.22241263793,8.341701984405518,732.5585,0.18197428,2.1047385,0.7441912,6.5965433,-1.7038898
10p,1,19,668.6853030771017,386.86659755562573,5.958080291748047,640.7935,0.1209781,2.1255863,0.75404763,6.4627075,-2.1121457
10p,2,1,1022.9052113294601,19277.838290216798,9.866711422801018,966.4579,0.25635174,2.090542,0.7374234,6.8736377,-1.3612047
10p,2,2,720.8631453365088,4452.424701198757,8.40120416879654,680.0541,0.24651255,2.0866916,0.73557985,6.5221725,-1.4003423
10p,2,3,866.3187674283981,3275.5762453207585,8.09424877166748,816.06464,0.10860661,2.083124,0.73386866,6.7044935,-2.2200232
10p,2,4,1365.0939967930317,252202.06792648346,12.43798542022705,1284.0466,0.44444522,2.079637,0.7321934,7.1577716,-0.81092846
10p,2,5,945.2080791890621,53906.19267003685,10.895000785589218,880.8544,0.28968108,2.0569158,0.7212077,6.7808924,-1.2389747
10p,2,6,1161.5805278718472,58213.68776923278,10.971875816583633,1099.8926,0.29213622,2.0956724,0.7398744,7.002968,-1.230535
10p,2,7,848.0226956307888,24862.582967379785,10.121119350194931,797.2417,0.23925278,2.0781372,0.7314719,6.681158,-1.4302347
10p,2,8,1140.6335877776146,28859.388541177428,10.270190834999084,1080.6459,0.29577315,2.097171,0.7405893,6.9853144,-1.2181625
10p,2,9,1495.5171338319778,170163.26860420947,12.044513881206512,1430.6768,0.5206235,2.1211536,0.7519601,7.265903,-0.65272814
10p,2,10,1465.1199932694435,78073.35297299015,11.265403985977173,1400.8488,0.4758662,2.1200151,0.75142324,7.2448335,-0.74261856
10p,2,11,1089.0256679952145,4835.879083917846,8.483817994594574,1039.1368,0.17847791,2.1149075,0.7490111,6.9461455,-1.7232904
10p,2,12,1081.7709252387285,7948.4675146275795,8.980734184384346,1038.7465,0.120422855,2.1306143,0.75641036,6.94577,-2.116746
10p,2,13,945.4128722846508,34855.89530041534,10.45897763967514,881.88434,0.22536027,2.0591075,0.72227263,6.782061,-1.490055
10p,2,14,1230.3053092509508,24495.26383688051,10.106234923005104,1172.3058,0.103665486,2.1112528,0.7472815,7.0667276,-2.266586
10p,2,15,859.0396921783686,6454.039947287835,8.77246156707406,805.4014,0.09180851,2.07133,0.72819096,6.691341,-2.3880503
10p,2,16,1298.9078652858734,26321.63349939897,10.178146524354815,1245.6578,0.21880546,2.1274517,0.75492483,7.127419,-1.5195723
10p,2,17,1274.2043280899525,57041.56059113337,10.951535314321518,1207.9728,0.25931096,2.0987587,0.74134606,7.0966988,-1.3497273
10p,2,18,1242.4212171435356,147623.70873205666,11.9024218916893,1176.7764,0.3947395,2.0962694,0.7401593,7.070534,-0.9295292
